id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4945990974441317,NjiqZiDo9,7839645878,南瓜椰子鸡,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:53,nova11系列敢拍敢出色,,,4940519957856701
4945990958187938,NjiqXym3w,7839645878,南瓜椰子鸡,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:53,nova11系列敢拍敢出色,,,4940519957856701
4945990945343063,NjiqWmpYr,7839645878,南瓜椰子鸡,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:53,nova11系列敢拍敢出色,,,4940519957856701
4945990933022483,NjiqVcGhJ,7839645878,南瓜椰子鸡,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:53,nova11系列敢拍敢出色,,,4940519957856701
4945990915722286,NjiqTo0CW,7839645878,南瓜椰子鸡,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:53,nova11系列敢拍敢出色,,,4940519957856701
4945297382836319,Nj0oibTR5,7866172915,住在日落溪谷,花西子79是3支啊可以用一年半，这价格我能接受,,,,,0,0,1108,2023-09-12 23:57,HUAWEI Mate 50,,,4945290870132628
4945297358981095,Nj0ofBGon,6347428922,老赵擒黑马,#花西子同款眉笔成本价不超10元#不是没涨工资，是他们要的越来越多了，钱都拿去养主播了。反正我是没尽到父亲的责任，没养过他们#李佳琦带货怼网友##李佳琦掉粉#,,,,"花西子同款眉笔成本价不超10元,李佳琦带货怼网友,李佳琦掉粉",0,0,10,2023-09-12 23:57,热门投资人Android,,,
4945297351117805,Nj0of4GN7,1726686630,李建烽Ken,//分享网易新闻:《李佳琦事件再曝猛料，花西子“倒油式公关”绝了》O李佳琦事件再曝猛料，花西子“倒油式公关”绝了@网易新闻客户端#网易新闻#,,,网易新闻客户端,网易新闻,0,0,0,2023-09-12 23:57,iPhone 14 Pro,['https://wx2.sinaimg.cn/large/66eb25a6gy1hhu8o0fc3kj20q008dt96.jpg'],,
4945297312319950,Nj0ob9Jwy,7718044293,别管我了啦__,#网友测评79元花西子眉笔能画21个月#本来就涨价嘛前几年62买的一只送两只替换装真是我用过最难用的眉笔了本来用着都是小心翼翼的，但是哈哈哈第一次用这么爱断的眉笔，一断就断一大截，21个月？我怕21天都断完了,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:57,HUAWEI Mate 30 5G,,,
4945297299735081,Nj0o9EQxr,6351983919,aplaceaboutme,后知后觉反应过来花西子这类品牌确实完全是靠直播火的，想我这种不爱看直播的人从来没有被种草过它。我唯一用过的眉笔还是我姐这个重度直播爱好者送我的,,,,,0,0,0,2023-09-12 23:56,iPhone 12 Pro Max,,,
4945297296327979,Nj0o9qycb,6586990130,夏日圆周,花西子这个热搜，属实不太高明。,,,,,0,1,0,2023-09-12 23:56,HUAWEI P60,,,
4945297286368969,Nj0o8qIRj,5667432287,你有几根头发丝儿,#网友测评79元花西子眉笔能画21个月#tui，朕九块九的眉笔用2年，用不完，根本用不完,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:56,iPhone客户端,,,
4945296699951486,Nj0nbFKPQ,1947217597,WIN_价投CN,#网友测评79元花西子眉笔能画21个月#这种就是偷换概念，让你觉得好像便宜。那是不是还要涨价呢？问题是别人家10几块的一样画，时间可能还比你长。这就是硬洗。LWIN_价投CN的微博视频,,,,网友测评79元花西子眉笔能画21个月,4,4,18,2023-09-12 23:54,微博视频号,,"http://f.video.weibocdn.com/o0/bWWLn0nClx088uXaQMbC010412004L6o0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1696945169&ssig=KGhq%2B6mWJ%2B&KID=unistore,video",
4945297258316759,Nj0o5yTzh,2668196000,梦想的左岸cq,为什么这个花西子要在日本搞研发？有没有核辐射？,,,,,0,0,18,2023-09-12 23:56,黑鲨4,,,4945296699951486
4945297257007468,Nj0o5toXG,5662542076,薄酒清茶共说诗,#网友测评79元花西子眉笔能画21个月#发癫吧，只有没化过妆的才会觉得一只极细眉笔能用将近两年，我的眉笔别说画，一个月内画着画着断完了,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:56,Android客户端,,,
4945297244690496,Nj0o4jGda,5150923626,只在月球售卖的波子汽水,#网友测评79元花西子眉笔能画21个月#我是不能理解的，便宜的很多，那就直接去买便宜的不就好了，为啥一边不买还一边吐槽贵，啥意思嘛,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:56,iPhone客户端,,,
4945990907593440,NjiqSvRoQ,6317648234,初感避孕套套创始人小H,#比花西子贵的眉笔有哪些#努力创业的3650天我还是觉得79的眉笔很贵我真的有在很努力的工作L初感避孕套套创始人小H的微博视频,,,,比花西子贵的眉笔有哪些,0,0,0,2023-09-14 21:53,微博视频号,,"http://f.video.weibocdn.com/o0/Fv8m5lkjlx088BsfXf3y01041200aHQM0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1696945192&ssig=d9eNiPzHmS&KID=unistore,video",
4945990903922754,NjiqSgsue,7839645878,南瓜椰子鸡,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:53,nova11系列敢拍敢出色,,,4940519957856701
4945990886359119,NjiqQqGir,7839645878,南瓜椰子鸡,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:53,nova11系列敢拍敢出色,,,4940519957856701
4945990794347911,NjiqHif5B,7420414798,小栗吃樱桃,#网友曝花西子五只化妆刷919元#有💰人的世界普通人不懂919可以买好多东西了,,,,网友曝花西子五只化妆刷919元,0,1,0,2023-09-14 21:52,Android,,,
4945990618449949,Njiqpzsdv,7475162370,沙卡拉卡呜呼啦呼,#网友曝花西子五只化妆刷919元#路过。。吃瓜，从来没买过,,,,网友曝花西子五只化妆刷919元,0,0,0,2023-09-14 21:51,Android,,,
4945990593285580,NjiqndMJe,3846824922,哇撒怎么八点四十五了,今天休息，花了2.17个花西子,,,,,0,1,3,2023-09-14 21:51,Sony Xperia 1 III,,,
4945900999279382,Njg5RCVZs,6137683616,野生戏戏子,突然理解了一鲸落而万物生刷到了一个只有几个小老头的国货品牌直播，因为爆单晚发货，评论区三万个网友半夜都在教他们怎么关闭赔付结果忙了半天把美颜给关了哈哈哈……大家都好真诚，看似残酷的商战实则是国货间的联动帮助，有被感动到,,,,,1929,967,24436,2023-09-14 15:55,,"['https://wx4.sinaimg.cn/large/006Hn5T2gy1hhw5z5qx5ij30wi1ojk23.jpg', 'https://wx4.sinaimg.cn/large/006Hn5T2gy1hhw5z7kfmuj30wi0y5n32.jpg', 'https://wx4.sinaimg.cn/large/006Hn5T2gy1hhw5z8x4pmj30wi0nrn0g.jpg', 'https://wx4.sinaimg.cn/large/006Hn5T2gy1hhw5z6wnxlj30wi0trwk3.jpg', 'https://wx3.sinaimg.cn/large/006Hn5T2gy1hhw5z8lxwyj30wi0a2407.jpg', 'https://wx2.sinaimg.cn/large/006Hn5T2gy1hhw5z5evhrj30wi0c0ta4.jpg', 'https://wx2.sinaimg.cn/large/006Hn5T2gy1hhw5z80589j30wi0unwic.jpg', 'https://wx4.sinaimg.cn/large/006Hn5T2gy1hhw5z8d24tj30wi0u1q6m.jpg', 'https://wx4.sinaimg.cn/large/006Hn5T2gy1hhw5z79016j30wi0xq0x2.jpg']",,
4945990513068627,NjiqfcShZ,2613837900,CyberAnanas,花西子这次事件真的太值了…头部多死几个吧，百花齐放的市场才是好市场,,,,,26,1,24436,2023-09-14 21:51,iPhone,,,4945900999279382
4945990492621607,NjiqdaZZZ,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990475321656,Njiqbmkpa,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945297216374683,Nj0o1qKlt,7563665401,叫我小张同志就好,#网友测评79元花西子眉笔能画21个月#是时势造英雄，而不是英雄造时势。赶上了时代的红利，就偷着乐吧，风大了，连风口上的猪都能飞起来。成功，天时地利人和，缺一不可，少自以为是，真以为自己了不起。,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:56,Redmi Note 12 Turbo,,,
4945297202481099,Nj0o0aprJ,6864097823,谁叫我天生爱做梦,#网友测评79元花西子眉笔能画21个月#其他克数多的是不是还要棒？,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:56,iPhone 12 mini,,,
4945297178888661,Nj0nXBilv,5690108328,用户爱吃糖醋排骨,#网友测评79元花西子眉笔能画21个月#消费者心里没数吗？用过的才有话语权，基本上用三四个月就没有了，还容易断,,,,网友测评79元花西子眉笔能画21个月,0,0,3,2023-09-12 23:56,iQOO Neo6 SE竞速标杆,,,
4945296997747783,Nj0nFwvyf,6295836611,HYLYZHY,#网友测评79元花西子眉笔能画21个月#别的眉笔说不定能用120个月呢,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:55,微博轻享版,,,
4945195939662010,NiXKFExwS,7628575891,消费大嘴巴,【李佳琦先怒后哭背后，代工厂揭幕：#花西子同款眉笔成本价不超10元#普通版4块8】#你买过花西子家的产品吗#眉笔代工厂广州笔匠的蓝蓝告诉@北京商报，零售价100元以内眉笔基本成本10元以下。普通塑料材质没有替换芯的成本价4元左右。老杨眉笔代工厂来看，市面上49-69元眉笔，成本价4.3元，加一支替换装成本价约4.6元。老杨说，“像花西子同款，材质方面和花西子做成一样的，价格大概在4.8元/支左右。如果想要添加一些其他成分，譬如花西子眉笔中宣传的何首乌精华、螺子黛眉料等，价格相对会高一点，但也不会太高。”用老杨的话说，代工方也需要控制成本，国内100元以下眉笔成本不会高于10元。美妆品牌提价，花西子不是个例。成本是众多品牌提及的一个重要原因。宝洁方面就曾提到，受疫情影响，大宗原材料价格上涨，运输成本和供应链成本上涨等导致成本压力抬升。珀莱雅此前在财报中表示，产品四种主要原材料价格与2021年同期相比出现不同程度上涨，保湿剂、活性物、油酯蜡、乳化剂分别涨13.65%、16.31%、24.19%、12.18%。#郁美净董事长直播间跳舞#O代工厂揭秘：100元以下眉笔成本不会高于10元！,,,北京商报,"花西子同款眉笔成本价不超10元,你买过花西子家的产品吗,郁美净董事长直播间跳舞",150,718,11396,2023-09-12 17:14,iPhone客户端,,,
4945296955278077,Nj0nBm94h,3732508181,呐是橙子吗,溢价真的很严重，花西子我是真的想不到不是老牌还是国货卖那么贵，当然其他产品我也没用过，我只用过蜜粉饼，每天都得用，所以回购了蛮多次了，每次都得趁活动买，活动价也贵，但平时更贵！！！不能诚实点定价吗？我不在乎包装多好看…我只在乎性价比！,,,,,0,0,11396,2023-09-12 23:55,荣耀10 AI变色更潮美,,,4945195939662010
4945296951086078,Nj0nB4yxo,7468798783,赛博嗜睡症患者_闭关版,，，，//@柳萤子青:来日若诞下皇子，岂非要整个花西子都跟他姓李//@_myweather:螺子黛就罢了，少不得给她三分颜面，它花西子又是什么东西？！,,,"柳萤子青,_myweather",,0,0,6764,2023-09-12 23:55,OPPO Reno8 Pro+ 5G,,,4945076747502973
4945296909140994,Nj0nwClZo,2550523942,张沐水,#网友测评79元花西子眉笔能画21个月#贵不贵不太清楚，但是某人真的伤了很多人的心。,,,,网友测评79元花西子眉笔能画21个月,0,0,1,2023-09-12 23:55,iPhone客户端,['https://wx4.sinaimg.cn/large/9805e826ly1hhu8m7jyx0j20u00u043q.jpg'],,
4945296868508837,Nj0nszHxj,7184774620,東京麋鹿,#网友测评79元花西子眉笔能画21个月#79能在华莱士吃到大小便失禁能在蜜雪冰城喝成巨人观打工人21个月挣多少个79也不能买你这个破玩意啊,,,,网友测评79元花西子眉笔能画21个月,1,16,123,2023-09-12 23:55,iPhone客户端,,,
4945290269560855,Nj0cOE7dl,3514901331,翟妈不宅,#网友测评79元花西子眉笔能画21个月##一根花西子眉笔能画217对眉毛#用砍刀眉笔用习惯了之后就没换其他的了，平时买的也是三四十块一支的，一般用三四个月就喜欢换新的，大家平时都是用的什么眉笔呀，用花西子用的多吗,,,,"网友测评79元花西子眉笔能画21个月,一根花西子眉笔能画217对眉毛",521,361,1104,2023-09-12 23:29,,"['https://wx3.sinaimg.cn/large/d1812353ly1hhu7ur26v9j20om0e54be.jpg', 'https://wx1.sinaimg.cn/large/d1812353ly1hhu7urn8a3j20xa18e490.jpg', 'https://wx1.sinaimg.cn/large/d1812353ly1hhu7urx9xuj20m80k9wfr.jpg']",,
4945296855139936,Nj0nrlz8c,7848003417,超级大富婆_,花西子79买3支其实能用一年半，我能接受,,,,,0,0,1104,2023-09-12 23:55,HUAWEI Mate 50,,,4945290269560855
4945990463787329,NjiqafTfX,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990450414943,Njiq91JWD,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990438882662,Njiq7BgMK,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990426301771,Njiq6qrnt,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990417122066,Njiq5tSM2,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990404539717,Njiq4j2Zf,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990391957609,Njiq38dgl,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990379900024,Njiq1FxrO,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:51,nova11系列敢拍敢出色,,,4940519957856701
4945990374395131,Njiq1irnd,1214631323,叮叮爱星星,哈哈哈哈百度也参与到这场商战了#花西子#花西币#搞笑##快手#@快手L娱乐刘三姐的快手视频,,,快手,"花西子 ,搞笑 ,快手",0,0,0,2023-09-14 21:51,微博视频号,,http://www.kuaishou.com/rest/kd/partner/weibo/linkcard/video?p=3x3picb2hv6v72w&a=3x8qnmwzjipiw24&f=3xgp4wehayfcaqy&kpn=NEBULA&subBiz=BROWSE_SLIDE_PHOTO&shareChannel=weibo&shareMethod=card&shareObjectId=5228116330358030771&shareResourceType=PHOTO_OTHER&shareToken=X-1l1ycRQoyZ12gE,
4945990363123947,Njiq0d6Gf,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:50,nova11系列敢拍敢出色,,,4940519957856701
4945296842817688,Nj0nqbP0A,1249784411,李家懒猫的微博_izy,#网友测评79元花西子眉笔能画21个月#你以为我们女生家里都是用完才买新的？？？每次看到有人安利这款好用，就买两支试试，下次看到哪个视频推那款好用就买两支试试…每次都是两支两支的买…就没用完的时候…浅色打底，黑色补眉毛我都是这样买…最终事实告我，不是眉笔不好用…是手不好用…不会画……,,,,网友测评79元花西子眉笔能画21个月,0,0,3,2023-09-12 23:55,好运Android,,,
4945296837575928,Nj0npvMQo,6729541004,一只小橘子的重量,哈哈哈哈哈哈哈哈哈//@太皇太后您有喜啦:紧跟时事//@岳如悬:哈哈哈哈哈哈//@柳萤子青:来日若诞下皇子，岂非要整个花西子都跟他姓李//@_myweather:螺子黛就罢了，少不得给她三分颜面，它花西子又是什么东西？！,,,"太皇太后您有喜啦,岳如悬,柳萤子青,_myweather",,0,0,6764,2023-09-12 23:55,HUAWEI P40 5G,,,4945076747502973
4945296816603930,Nj0nnrHZ0,5266916885,两年八月,#网友测评79元花西子眉笔能画21个月#没用过花西子，也没买过植村秀的，在淘宝上9.9随便买了两根有一根给同事了，黑色的就留着自己用，1年多过去了，还有很长...用不完真的用不完,,,,网友测评79元花西子眉笔能画21个月,0,1,2,2023-09-12 23:55,vivo Y52s高清影像,['https://wx2.sinaimg.cn/large/005KrrGlgy1hhu8lkuduqj30u01uwwjs.jpg'],,
4945296804546830,Nj0nmj4PY,5714305862,我至少听过z你说的喜欢,#网友测评79元花西子眉笔能画21个月#根本不可能用这么久，我用0.3g的眉笔每天画眉毛，三个月就用完了,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:55,Redmi K50 至尊版,,,
4945296749761614,Nj0ngEXro,7669215381,要当2023最幸运的锦鲤,#网友测评79元花西子眉笔能画21个月#讲真你五毛钱买根铅笔能画的也不少啊。,,,,网友测评79元花西子眉笔能画21个月,0,0,0,2023-09-12 23:54,Android,,,
4945296745825985,Nj0ngorBv,1050478715,静候兑奖日,数学题一爽等于多少花西子？,,,,,0,0,1,2023-09-12 23:54,iPhone 12 Pro Max,,,
4944863672665011,NiP6Lbbi3,7699652168,芸仔驾到,能不能把我也挂闲鱼上出掉,,,,,14598,2668,147749,2023-09-11 19:13,iPhone 14 Pro Max,"['https://wx4.sinaimg.cn/large/008p4Xgcgy1hhsuntpftbj30u01ibaht.jpg', 'https://wx4.sinaimg.cn/large/008p4Xgcgy1hhsunu50fjj30u013vjwg.jpg', 'https://wx4.sinaimg.cn/large/008p4Xgcgy1hhsunuj7o3j30om1hcn1m.jpg']",,
4945296726164041,Nj0nepRy1,5496912687,沈霁初_初雪明霁色,能不能……我肉多应该能多值几个花西子吧,,,,,0,0,147749,2023-09-12 23:54,ArtemZuoiPhone客户端,,,4944863672665011
4945296720396424,Nj0ne1F7W,3264903582,受伤了T_T贴一个橙子OK绷,断电了去洗衣房吹了头发花费了我0.01898734个花西子,,,,,0,0,2,2023-09-12 23:54,,,,
4945990350540602,NjipZ2gDo,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:50,nova11系列敢拍敢出色,,,4940519957856701
4945990341101482,NjipY4CxQ,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:50,nova11系列敢拍敢出色,,,4940519957856701
4945990329303282,NjipWD2cW,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:50,nova11系列敢拍敢出色,,,4940519957856701
4945990315412451,NjipVmI1B,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:50,nova11系列敢拍敢出色,,,4940519957856701
4945921415842415,NjgCNovSv,5445491187,AMORTALS-尔木萄,爱上便宜又好用的尔木萄化妆刷像呼吸一样简单揪10个宝子各一套【尔木萄星动面部化妆套刷（12支装）】～O抽奖详情,,,,,9081,2662,3057,2023-09-14 17:16,阳光姐妹萄iPhone SE,['https://wx1.sinaimg.cn/large/005WwJ11ly1hhw7yo3wtuj32bc2bc4mr.jpg'],,
4945990308070140,NjipUxRpy,5585706393,Wyn_ni,#网友曝花西子五只化妆刷919元#,,,,网友曝花西子五只化妆刷919元,0,0,3057,2023-09-14 21:50,多咪Android,,,4945921415842415
4945990304400553,NjipUisMF,7343395563,吐鲁番葡萄糖,#孙珍妮替嫁小才女#szn#孙珍妮唐小山##孙珍妮花西子品牌挚友#szn#妙可蓝多品牌挚友孙珍妮##青年演员孙珍妮#szn#孙珍妮迪士尼在逃公主#,,,,"孙珍妮替嫁小才女,孙珍妮唐小山,孙珍妮花西子品牌挚友,妙可蓝多品牌挚友孙珍妮,青年演员孙珍妮,孙珍妮迪士尼在逃公主",0,0,35122,2023-09-14 21:50,nova11系列敢拍敢出色,,,4940519957856701
